id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,amenities_Dryer,amenities_Shampoo,amenities_Bed_linens,amenities_Hot_water,amenities_Microwave,amenities_Dedicated_workspace,amenities_Washer,amenities_Hair_dryer,amenities_Carbon_monoxide_alarm,amenities_Air_conditioning,amenities_Long_term_stays_allowed,amenities_Free_parking_on_premises,amenities_Fire_extinguisher,amenities_Wifi,amenities_Stove,amenities_Free_street_parking,amenities_Essentials,amenities_Bathtub,amenities_First_aid_kit,amenities_Coffee_maker,amenities_Extra_pillows_and_blankets,amenities_Hangers,amenities_Oven,amenities_Refrigerator,amenities_Heating,amenities_Cooking_basics,amenities_Iron,amenities_TV,amenities_Dishwasher,amenities_Smoke_alarm,amenities_Dishes_and_silverware,amenities_Kitchen,amenities_Private_entrance,bathrooms_type,distance_to_CBD,host_in_same_neighbourhood,host_year,description_words_count,occu_rate_oct,occu_rate_nov,occu_rate_dec,occu_rate_jan,occu_rate_feb,occu_rate_mar,occu_rate_apr,occu_rate_may,occu_rate_jun,occu_rate_jul,occu_rate_aug,occu_rate_sep,occu_rate_q1,occu_rate_q2,occu_rate_q3,occu_rate_q4,occu_rate_year
50871569,6617501,within an hour,0.98,0.94,0,11.0,0,South Shore,41.7545,-87.58373,Private room in bungalow,Private room,1,1,1.0,1.0,29.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,2021-10-18,1,1,0,30_days,3.0,5.0,5.0,2.0,2.0,5.0,5.0,1,11,0,11,0,0.31,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,shared,14.037,1,8,437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50872121,166918192,within an hour,1.0,0.81,0,92.0,0,Lake View,41.93447,-87.64263,Entire rental unit,Entire home/apt,4,1,2.0,2.0,149.0,2,1125,2,4,2,1125,3.6,538.8,0,26,56,83,351,2021-10-18,12,12,2,30_days,4.58,4.5,4.58,4.83,4.92,5.0,4.42,1,26,24,2,0,4.09,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,private,6.3058,0,3,1000,0.25806451612903225,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03260869565217391,0.11956521739130435,0.038356164383561646
50872833,170785489,within a day,0.99,0.79,0,65.0,0,Lincoln Park,41.91719,-87.64552,Entire rental unit,Entire home/apt,9,1,4.0,4.0,1028.0,2,1125,2,2,1125,1125,2.0,1125.0,0,29,59,89,364,2021-10-18,12,12,0,30_days,3.67,3.75,3.33,4.33,4.08,4.5,3.75,1,46,46,0,0,3.53,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,private,4.4306,0,3,1000,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0027397260273972603
50873701,25966579,within an hour,1.0,1.0,0,0.0,0,Lincoln Park,41.91379,-87.65146,Entire townhouse,Entire home/apt,4,1,2.0,2.0,99.0,1,1125,2,4,3,1125,3.0,976.0,0,6,17,32,302,2021-10-19,7,7,6,30_days,4.86,5.0,5.0,5.0,5.0,4.86,4.71,1,1,1,0,0,4.88,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,private,4.1422,1,6,1000,0.3225806451612903,0.7333333333333333,0.7096774193548387,0.16129032258064516,0.0,0.0967741935483871,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.01098901098901099,0.0,0.5869565217391305,0.1726027397260274
50885963,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.879795,-87.665428,Entire rental unit,Entire home/apt,2,1,1.0,1.0,127.0,32,1125,32,730,1125,1125,711.0,1125.0,0,0,6,36,311,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,private,2.0203,0,5,1000,0.41935483870967744,1.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869565217391305,0.14794520547945206
50885976,107434423,within an hour,1.0,0.98,0,1987.0,0,Near West Side,41.8798,-87.66543,Entire rental unit,Entire home/apt,2,1,1.0,1.0,158.0,32,1125,32,730,1125,1125,711.8,1125.0,0,0,0,0,221,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,private,2.0204,0,5,1000,0.41935483870967744,1.0,1.0,1.0,1.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.8043478260869565,0.39452054794520547
50887493,107434423,within an hour,1.0,0.98,0,1987.0,0,West Town,41.90773,-87.673698,Entire rental unit,Entire home/apt,2,1,1.0,1.0,135.0,32,1125,32,730,1125,1125,704.7,1125.0,0,0,0,0,268,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,private,4.087,0,5,1000,0.45161290322580644,1.0,1.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.8152173913043478,0.26575342465753427
50887504,107434423,within an hour,1.0,0.98,0,1987.0,0,West Town,41.90773,-87.673698,Entire rental unit,Entire home/apt,2,1,1.0,1.0,126.0,32,1125,32,730,1125,1125,701.6,1125.0,0,2,2,30,305,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313,313,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,private,4.087,0,5,1000,0.45161290322580644,0.9333333333333333,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.1643835616438356
50892680,211029191,within an hour,1.0,0.99,0,7.0,0,Irving Park,41.9552,-87.70975,Entire rental unit,Entire home/apt,6,1,3.0,3.0,217.0,2,1125,2,2,1125,1125,2.0,1125.0,0,30,44,44,44,2021-10-18,3,3,1,30_days,5.0,4.67,5.0,4.33,4.0,4.33,4.33,1,9,2,7,0,1.27,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,private,9.5502,1,3,561,0.5483870967741935,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5217391304347826,0.8794520547945206
50894852,3965428,within an hour,1.0,0.51,0,96.0,0,Near North Side,41.89663,-87.62202,Entire serviced apartment,Entire home/apt,2,1,1.0,1.0,120.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,365,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88,88,0,0,0.0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,private,2.1054,0,9,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50897462,49963831,within a few hours,1.0,1.0,0,1.0,0,Belmont Cragin,41.93846,-87.75799,Entire rental unit,Entire home/apt,4,1,1.0,1.0,125.0,32,1125,32,32,1125,1125,32.0,1125.0,0,14,44,74,348,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,private,9.5976,1,6,476,0.45161290322580644,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.04657534246575343
50899302,3965428,within an hour,1.0,0.51,0,96.0,0,Near North Side,41.89583,-87.62188,Entire serviced apartment,Entire home/apt,2,1,1.0,1.0,117.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,365,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88,88,0,0,0.0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,private,2.0202,0,9,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50899540,49626033,within a few hours,0.72,0.33,0,35.0,0,Near North Side,41.89974,-87.62018,Entire rental unit,Entire home/apt,2,1,1.0,1.0,117.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,365,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,35,0,0,0.0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,private,2.4648,0,6,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50899976,1948879,within a few hours,1.0,0.28,0,1.0,0,Lake View,41.933,-87.6387,Entire rental unit,Entire home/apt,6,1,2.0,2.0,171.0,32,1125,32,32,1125,1125,32.0,1125.0,0,30,60,90,90,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,2,0,0.0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,private,6.1234,0,9,657,0.5483870967741935,0.0,0.0,0.5161290322580645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.18478260869565216,0.7534246575342466
50900786,141596426,within an hour,1.0,1.0,0,0.0,0,Lower West Side,41.848335,-87.679138,Entire rental unit,Entire home/apt,4,1,1.0,2.0,80.0,2,1125,2,2,1125,1125,2.0,1125.0,0,13,43,58,147,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0,0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,private,4.3731,0,4,466,0.8709677419354839,0.26666666666666666,0.45161290322580644,0.03225806451612903,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.011111111111111112,0.8351648351648352,1.0,0.532608695652174,0.5972602739726027
50902195,5855987,within an hour,1.0,0.67,0,0.0,0,Logan Square,41.92229,-87.72302,Entire rental unit,Entire home/apt,6,1,2.0,3.0,146.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,25,55,144,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,private,7.0582,1,8,491,1.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.5760869565217391,0.6054794520547945
50913746,21607581,within a day,1.0,0.0,0,0.0,0,Near West Side,41.88318,-87.65153,Entire condominium (condo),Entire home/apt,4,1,2.0,3.0,121.0,180,1125,180,180,1125,1125,180.0,1125.0,0,30,60,90,179,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,private,1.3474,0,7,500,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.8351648351648352,1.0,0.1956521739130435,0.5095890410958904
50915824,396715210,within an hour,1.0,1.0,0,0.0,0,Lower West Side,41.85592,-87.65353,Entire rental unit,Entire home/apt,5,1,2.0,3.0,170.0,2,365,2,2,365,365,2.0,365.0,0,0,0,0,0,2021-10-18,4,4,1,30_days,5.0,4.75,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,2.5,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,private,2.8196,1,0,872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50915983,31240907,within a few hours,1.0,1.0,0,0.0,0,Logan Square,41.92832,-87.70141,Private room in rental unit,Private room,1,1,1.0,1.0,75.0,32,365,32,32,365,365,32.0,365.0,0,0,29,59,334,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0.0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,shared,6.7942,1,6,1000,0.45161290322580644,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33695652173913043,0.08493150684931507
50916130,126179580,None,0.0,0.0,0,17.0,0,Near North Side,41.89963,-87.61987,Entire rental unit,Entire home/apt,6,1,2.0,3.0,265.0,2,60,2,2,60,60,2.0,60.0,0,14,39,69,338,2021-10-18,19,19,7,30_days,4.89,5.0,4.95,5.0,5.0,5.0,4.79,1,17,17,0,0,6.4,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,private,2.4566,0,4,1000,0.41935483870967744,0.16666666666666666,0.0967741935483871,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.0,0.22826086956521738,0.07397260273972603
50916184,21056598,within an hour,1.0,1.0,0,1.0,0,Hyde Park,41.80095,-87.584,Entire rental unit,Entire home/apt,4,1,1.0,1.0,153.0,2,10,2,2,10,10,2.0,10.0,0,3,3,16,257,2021-10-19,2,2,2,30_days,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,2.0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,private,9.0086,0,7,465,0.3548387096774194,1.0,0.5806451612903226,1.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,0.0,0.0,0.6413043478260869,0.2958904109589041
50922049,407843126,None,0.0,0.0,0,2.0,0,East Garfield Park,41.88146,-87.7,Entire condominium (condo),Entire home/apt,2,1,1.0,1.0,148.0,2,14,2,2,1125,1125,2.0,1125.0,0,26,56,86,361,2021-10-18,10,10,4,30_days,5.0,4.8,4.8,5.0,5.0,4.4,5.0,1,3,3,0,0,4.29,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,private,3.9753,0,0,424,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.010958904109589041
50929694,411845089,within a few hours,1.0,1.0,0,1.0,0,Fuller Park,41.81356,-87.63295,Entire rental unit,Entire home/apt,4,1,2.0,3.0,66.0,32,365,32,32,365,365,32.0,365.0,0,12,42,72,346,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,private,7.179,1,0,55,0.45161290322580644,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20652173913043478,0.052054794520547946
50936383,11201446,within an hour,1.0,0.94,0,1.0,0,Portage Park,41.95507,-87.77023,Entire guest suite,Entire home/apt,2,1,1.0,1.0,92.0,3,28,3,3,1125,1125,3.0,1125.0,0,13,13,20,50,2021-10-19,9,9,3,30_days,5.0,5.0,5.0,5.0,5.0,4.89,4.89,1,1,1,0,0,4.03,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,private,11.309,1,7,628,1.0,0.5666666666666667,1.0,0.7741935483870968,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9222222222222223,0.6703296703296703,1.0,0.8586956521739131,0.863013698630137
50937384,358899064,within an hour,1.0,1.0,0,0.0,0,Lincoln Park,41.9294,-87.64951,Entire guest suite,Entire home/apt,4,1,2.0,0.0,225.0,3,365,3,3,365,365,3.0,365.0,0,10,36,48,323,2021-10-18,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0,0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,private,5.8027,0,1,471,0.45161290322580644,0.3333333333333333,0.3870967741935484,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.391304347826087,0.11506849315068493
50944574,327103193,within an hour,1.0,0.69,0,26.0,0,East Side,41.70582,-87.53638,Private room in bungalow,Private room,2,1,1.0,1.0,21.0,32,1125,32,32,1125,1125,32.0,1125.0,0,22,52,81,81,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,0,22,0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,shared,20.0639,0,1,3,0.6774193548387096,0.16666666666666666,0.0,0.5161290322580645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.2826086956521739,0.7780821917808219
50944692,327103193,within an hour,1.0,0.69,0,26.0,0,East Side,41.70792,-87.5384,Private room in bungalow,Private room,2,1,1.0,0.0,29.0,32,1125,32,32,1125,1125,32.0,1125.0,0,17,45,67,67,2021-10-19,0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,0,22,0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,shared,19.8006,0,1,345,1.0,0.0,0.2903225806451613,0.5161290322580645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.43478260869565216,0.8164383561643835
50950455,401777272,within an hour,1.0,1.0,0,4.0,0,Bridgeport,41.84537,-87.64621,Private room in residential home,Private room,2,1,1.0,1.0,59.0,1,1125,2,2,1125,1125,2.0,1125.0,0,28,58,85,360,2021-10-19,12,12,2,30_days,4.67,4.67,4.75,5.0,5.0,4.67,4.67,1,6,0,6,0,4.24,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,shared,3.7621,1,0,434,0.06451612903225806,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.0136986301369863
