host_response_rate,bathrooms,bedrooms,price,review_scores_rating,host_verifications_identity_manual,host_verifications_selfie,host_verifications_jumio,host_verifications_reviews,host_verifications_phone,host_verifications_offline_government_id,host_verifications_email,host_verifications_government_id,Verification_Numbers
1,1,2,85,4.38,0,0,0,0,1,0,1,0,2
0,1,3,141,4.95,0,0,1,1,1,1,1,1,6
1,1,3,281,5,0,0,0,0,1,0,1,0,2
1,1,2,180,5,0,0,0,1,1,0,1,0,3
0.9,1,2,39,4.1,0,0,0,0,1,0,1,0,2
1,1,5,607,4.71,1,1,1,1,1,1,1,1,8
0,1,3,320,4.63,0,0,1,1,1,1,1,1,6
0,1,2,261,4.9,0,0,1,1,1,1,1,1,6
0,1,3,332,4.65,0,0,1,1,1,1,1,1,6
1,1,2,234,4.69,1,1,0,0,1,1,1,1,6
1,1,2,238,4.82,1,1,0,0,1,1,1,1,6
1,1,2,234,4.8,1,1,0,0,1,1,1,1,6
0,1,1,75,5,0,0,0,1,1,0,1,0,3
1,1,3,253,4.68,1,1,0,0,1,1,1,1,6
1,1,3,255,4.81,1,1,0,0,1,1,1,1,6
1,1,2,234,4.9,1,1,0,0,1,1,1,1,6
1,1,2,222,4.67,1,1,0,0,1,1,1,1,6
1,1,1,50,4.17,0,0,0,0,1,0,1,0,2
1,1,2,291,4.29,0,0,0,0,1,0,1,0,2
1,1,1,291,5,0,0,0,0,1,0,1,0,2
1,1,1,189,4.12,0,0,0,0,1,0,1,0,2
0.96,1,2,159,4.53,0,0,0,0,1,1,1,1,4
1,1,2,104,4.86,0,0,0,0,1,0,1,0,2
0.81,1,1,169,5,0,0,0,0,1,1,1,1,4
1,1,4,209,5,0,0,1,1,1,1,1,1,6
0,1,1,600,0,1,1,0,0,1,1,1,1,6
1,1,1,115,4.67,1,1,0,0,1,1,1,1,6
1,1,2,94,4.13,1,1,1,1,1,1,1,1,8
0.75,1,1,49,0,0,0,0,0,1,0,0,0,1
1,1,1,101,4.74,1,1,0,0,1,1,1,1,6
1,1,1,136,0,1,1,1,1,1,1,1,1,8
1,1,1,143,0,1,1,1,1,1,1,1,1,8
0.9,1,2,274,4.43,0,0,0,0,1,1,0,1,3
1,1,2,127,3.96,1,1,0,0,1,1,1,1,6
1,1,1,112,4.38,1,1,1,0,1,1,1,1,7
0,1,1,27,5,1,1,1,1,1,1,1,1,8
1,1,3,88,4.59,0,0,1,1,1,0,1,1,5
0,1,2,211,0,0,0,0,0,1,0,0,0,1
1,1,3,180,4.67,0,0,1,1,1,1,1,1,6
1,1,1,100,5,1,1,0,1,1,1,1,1,7
1,1,1,100,5,0,0,0,0,1,0,1,0,2
1,1,4,321,5,0,0,0,0,1,0,1,0,2
1,1,2,315,4.75,1,1,1,0,1,1,1,1,7
1,1,2,203,4.95,1,1,1,0,1,1,1,1,7
1,1,1,126,4,0,0,0,0,1,0,1,0,2
1,1,1,41,5,0,0,1,0,1,1,1,1,5
1,1,1,126,0,1,1,1,1,1,1,1,1,8
1,1,1,110,5,1,1,1,1,1,1,1,1,8
1,1,1,105,0,1,1,1,1,1,1,1,1,8
1,1,4,656,5,1,1,1,1,1,1,1,1,8
1,1,1,170,3,0,0,0,0,1,0,1,0,2
0.75,1,1,60,0,0,0,0,0,1,0,0,0,1
1,1,2,159,4.86,0,0,0,0,1,0,1,0,2
0.75,1,1,60,0,0,0,0,0,1,0,0,0,1
1,1,2,159,4.74,0,0,0,0,1,0,1,0,2
0.99,1,2,160,4.5,1,1,0,0,1,1,1,1,6
1,1,1,330,0,0,0,0,0,1,0,1,0,2
1,1,1,220,0,0,0,0,0,1,0,1,0,2
1,1,1,218,5,0,0,0,0,1,0,1,0,2
1,1,1,151,0,1,1,1,0,1,1,1,1,7
1,1,1,141,4.8,0,0,1,0,1,1,1,1,5
0.81,1,1,238,3.67,0,0,0,0,1,1,1,1,4
1,1,6,800,5,0,0,0,0,1,0,1,0,2
1,1,1,140,5,1,1,1,0,1,1,1,1,7
1,1,1,180,0,1,1,1,0,1,1,1,1,7
1,1,2,180,5,1,1,1,0,1,1,1,1,7
1,1,2,59,0,0,1,0,1,1,1,1,1,6
1,1,2,282,4.83,0,0,0,0,1,1,1,1,4
1,1,2,274,4.75,0,0,0,0,1,0,0,0,1
0,1,1,54,4.48,0,0,0,1,1,0,1,0,3
1,1,6,358,4.8,0,0,1,0,1,1,1,1,5
1,1,2,896,4.73,1,1,0,0,1,1,1,1,6
0.99,1,2,153,4.5,1,1,0,0,1,1,1,1,6
1,1,1,233,0,0,0,0,0,1,0,1,0,2
1,1,3,628,4.97,1,1,0,0,1,1,1,1,6
1,1,1,320,0,0,0,0,0,1,0,1,0,2
1,1,2,230,4,1,1,1,0,1,1,1,1,7
1,1,3,171,4.67,0,0,1,1,1,1,1,1,6
0,1,1,1500,0,0,0,0,0,1,0,1,0,2
1,1,1,108,0,1,1,1,1,1,1,1,1,8
0.81,1,1,229,4.5,0,0,0,0,1,1,1,1,4
1,1,1,79,4.9,1,1,1,1,1,1,1,1,8
0,1,1,30,0,0,0,0,0,1,0,1,0,2
1,1,1,62,0,0,0,1,1,1,1,1,1,6
0,1,2,100,0,0,0,0,1,1,0,1,0,3
1,1,1,88,4.41,0,0,0,0,1,0,1,0,2
1,1,1,356,0,0,0,0,0,1,0,1,0,2
1,1,1,640,0,0,0,0,0,1,0,1,0,2
1,1,3,318,4.88,0,0,0,0,1,1,1,1,4
1,1,1,102,4.67,1,1,1,0,1,1,1,1,7
1,1,1,592,0,0,0,0,0,1,0,1,0,2
1,1,3,200,0,0,0,0,0,1,0,0,0,1
1,1,2,131,4.42,1,1,0,0,1,1,1,1,6
0.5,1,3,338,0,0,0,0,1,1,0,1,0,3
1,1,1,126,4.94,0,0,0,0,1,0,1,0,2
1,1,4,230,4.88,1,1,0,0,1,1,1,1,6
0.9,1,4,729,5,0,0,0,0,1,0,0,0,1
1,1,1,49,4.81,0,0,0,0,1,0,1,0,2
0.29,1,3,96,4,0,0,0,0,1,0,1,0,2
0,1,1,150,4.67,1,1,0,0,1,1,0,1,5
1,1,2,112,5,0,0,0,0,1,0,0,0,1
1,1,1,640,0,0,0,0,0,1,0,1,0,2
1,1,1,262,0,0,0,0,0,1,0,1,0,2
1,1,2,550,0,0,0,0,0,1,0,1,0,2
1,1,1,276,0,0,0,0,0,1,0,1,0,2
1,1,1,552,0,0,0,0,0,1,0,1,0,2
0.88,1,1,400,0,0,0,0,0,1,0,1,0,2
1,1,1,180,4.73,1,1,0,0,1,1,1,1,6
1,1,1,189,4.72,1,1,0,0,1,1,1,1,6
0.99,1,3,249,4.43,0,0,0,0,1,0,1,0,2
1,1,1,130,5,0,0,1,1,1,1,1,1,6
0.99,1,3,192,4.55,0,0,0,0,1,0,1,0,2
1,1,1,77,4.57,0,0,0,0,1,1,1,1,4
0.99,1,3,310,4.5,0,0,0,0,1,0,1,0,2
0.99,1,3,188,4.33,0,0,0,0,1,0,1,0,2
1,1,1,35,5,0,0,0,1,1,0,1,0,3
1,1,1,146,4.91,1,1,1,1,1,0,1,1,7
1,1,1,76,4.91,1,1,1,0,1,1,1,1,7
1,1,2,110,0,0,0,1,1,1,1,1,1,6
1,1,2,190,4,1,1,1,0,1,1,1,1,7
0,1,1,46,4.24,0,0,0,0,1,0,1,0,2
1,1,1,32,4.77,0,0,1,1,1,0,1,1,5
1,1,9,928,4,0,0,1,1,1,0,1,1,5
1,1,2,105,4.5,1,0,0,0,1,0,1,0,3
1,1,1,120,5,0,0,1,1,1,1,1,1,6
1,1,1,55,0,1,1,0,0,1,1,1,1,6
1,1,1,50,0,1,1,0,0,1,1,1,1,6
1,1,1,50,5,1,1,0,0,1,1,1,1,6
1,1,1,50,0,1,1,0,0,1,1,1,1,6
1,1,1,50,5,1,1,0,0,1,1,1,1,6
1,1,1,50,0,1,1,0,0,1,1,1,1,6
1,1,1,35,5,1,1,0,0,1,1,1,1,6
1,1,1,35,0,1,1,0,0,1,1,1,1,6
1,1,1,36,5,1,1,0,0,1,1,1,1,6
1,1,1,88,5,1,1,0,0,1,1,1,1,6
1,1,1,55,0,1,1,0,0,1,1,1,1,6
1,1,1,35,4.64,0,0,1,1,1,0,1,1,5
1,1,1,81,4.62,1,1,0,0,1,1,1,1,6
1,1,2,325,5,1,1,0,0,1,1,1,1,6
1,1,1,130,4.96,1,0,0,0,1,0,1,0,3
0,1,3,115,5,0,0,0,0,1,0,1,0,2
1,1,3,113,4,0,0,0,0,1,0,1,0,2
0.82,1,1,88,4.88,0,0,0,0,1,0,1,0,2
0,1,1,65,0,0,0,1,1,1,0,1,1,5
0.98,1,1,79,4.94,0,0,1,1,1,0,1,1,5
1,1,1,96,4.5,1,1,0,0,1,1,1,1,6
1,1,3,156,4.73,1,1,0,1,1,1,1,1,7
1,1,1,91,4.94,0,0,0,1,1,0,1,0,3
1,1,3,135,4.4,1,1,0,0,1,1,1,1,6
1,1,1,44,4.81,0,0,0,0,1,1,1,1,4
0.95,1,4,230,0,1,1,1,1,1,0,1,1,7
0.95,1,3,184,5,1,1,1,1,1,0,1,1,7
1,1,1,61,4.69,0,0,1,1,1,0,1,1,5
1,1,6,396,4.88,0,0,1,0,1,1,1,1,5
1,1,1,168,5,0,0,0,0,1,0,0,0,1
1,1,3,134,4.36,0,0,1,0,1,1,1,1,5
1,1,2,116,4.8,0,0,0,1,1,0,1,0,3
0.75,1,1,60,0,0,0,0,0,1,0,0,0,1
1,1,1,70,5,1,1,0,0,1,1,1,1,6
1,1,1,75,0,1,1,1,1,1,0,1,1,7
1,1,1,68,0,1,1,1,1,1,0,1,1,7
1,1,7,507,4.8,0,0,1,0,1,1,1,1,5
0,1,1,160,5,0,0,1,1,1,0,1,1,5
1,1,2,1000,0,1,1,1,0,1,1,1,1,7
1,1,2,111,4.9,0,0,0,0,1,0,1,0,2
0.95,1,2,173,4,1,1,1,1,1,0,1,1,7
0,1,3,77,4.71,1,1,1,1,1,1,1,1,8
1,1,2,229,4.95,1,1,1,1,1,1,1,1,8
1,1,1,1000,0,1,1,0,0,1,1,1,1,6
1,1,4,150,0,1,1,0,0,1,1,1,1,6
0.82,1,1,83,4.75,0,0,0,0,1,0,1,0,2
1,1,3,549,4.88,1,1,0,0,1,1,1,1,6
1,1,2,250,4.91,1,1,0,0,1,1,1,1,6
0,1,2,295,3.25,1,1,1,0,1,1,1,1,7
0,1,2,139,0,1,1,0,0,1,1,1,1,6
1,1,1,46,4.93,1,1,0,0,1,1,1,1,6
1,1,2,236,4.88,1,1,0,0,1,1,1,1,6
1,1,1,71,5,1,1,1,1,1,1,1,1,8
0.72,1,1,120,5,0,0,0,1,1,0,1,0,3
0.83,1,1,211,5,1,0,0,0,1,0,0,0,2
1,1,3,114,4.83,0,0,0,0,1,0,1,0,2
1,1,4,311,4.9,1,1,1,0,1,1,1,1,7
1,1,2,102,4.89,0,0,0,0,1,0,1,0,2
1,1,2,233,4.83,1,1,0,0,1,1,1,1,6
1,1,1,320,0,0,0,0,0,1,0,1,0,2
1,1,1,113,4.38,0,0,0,0,1,0,1,0,2
0.73,1,1,95,4.74,0,0,0,0,1,0,0,0,1
0,1,3,164,4.92,1,1,0,0,1,1,1,1,6
0,1,2,95,5,0,0,1,1,1,0,1,1,5
0,1,2,96,4.91,0,0,0,0,1,1,1,1,4
1,1,1,169,0,1,1,1,1,1,1,1,1,8
1,1,1,130,4.89,0,0,1,0,1,1,1,1,5
1,1,1,65,4.7,0,0,0,0,1,0,0,0,1
1,1,1,36,4.92,0,1,0,1,1,1,1,1,6
1,1,1,40,4.9,0,1,0,1,1,1,1,1,6
1,1,1,120,5,0,0,1,0,1,0,1,1,4
1,1,1,55,4.86,0,0,0,0,1,0,1,0,2
1,1,1,35,0,1,1,0,0,1,1,1,1,6
0,1,2,109,4.65,0,1,0,0,1,1,1,1,5
1,1,1,110,5,1,1,1,0,1,1,1,1,7
1,1,2,117,5,0,0,0,0,1,0,0,0,1
0,1,1,50,5,0,0,0,1,1,0,1,0,3
1,1,2,227,4.97,1,1,0,0,1,1,1,1,6
1,1,3,1000,5,0,0,0,0,1,0,0,0,1
0.8,1,1,115,5,0,0,0,0,1,0,1,0,2
1,1,3,217,4.92,0,0,0,0,1,0,1,0,2
1,1,1,85,5,0,0,1,1,1,1,1,1,6
1,1,1,151,5,1,1,1,1,1,1,1,1,8
1,1,1,100,0,1,1,1,1,1,1,1,1,8
0.4,1,1,75,0,0,0,0,0,1,0,0,0,1
1,1,1,166,0,0,0,0,0,1,0,1,0,2
1,1,1,93,4.63,0,1,1,1,1,0,1,1,6
1,1,1,35,4.85,0,0,0,0,1,0,1,0,2
0,1,2,127,5,0,0,0,0,1,0,1,0,2
0,1,1,75,5,0,0,0,1,1,0,1,0,3
0.91,1,1,112,4.89,0,0,1,1,1,1,1,1,6
1,1,3,402,5,0,0,0,0,1,0,1,0,2
0,1,1,88,4.17,0,0,0,1,1,0,1,0,3
1,1,2,234,4.78,1,1,0,0,1,1,1,1,6
1,1,1,135,0,1,1,1,1,1,1,1,1,8
1,1,1,50,5,0,0,0,1,1,0,1,0,3
0,1,1,113,5,0,0,1,1,1,1,1,1,6
0.8,1,1,120,0,0,0,0,1,1,0,1,0,3
1,1,1,120,0,0,0,1,1,1,1,1,1,6
0,1,1,74,4.47,0,0,0,0,1,0,1,0,2
1,1,1,78,4.5,0,0,0,0,1,0,1,0,2
1,1,1,92,4.86,0,0,0,1,1,0,1,0,3
1,1,2,125,0,0,0,0,1,1,0,1,0,3
1,1,1,140,0,0,0,1,1,1,1,1,1,6
1,1,1,169,0,0,0,0,0,1,0,1,0,2
0,1,1,950,0,0,0,0,0,1,0,0,0,1
0.96,1,1,85,4.91,0,0,0,0,1,1,1,1,4
1,1,2,213,0,0,0,0,0,1,0,1,0,2
0.95,1,2,151,4.77,0,0,0,1,1,0,1,0,3
1,1,2,138,0,1,1,1,1,1,1,1,1,8
1,1,2,128,4.72,0,0,0,0,1,0,1,0,2
0.9,1,2,275,4.92,0,0,1,1,1,1,1,1,6
1,1,1,96,4.98,0,0,0,0,1,0,0,0,1
0.94,1,4,679,4.67,0,0,0,1,1,0,1,0,3
0,1,1,45,5,0,0,0,0,1,0,1,0,2
0,1,2,120,4.81,0,0,0,0,1,0,1,0,2
1,1,1,111,4.63,1,1,1,0,1,1,1,1,7
1,1,2,148,4.53,1,1,0,0,1,1,1,1,6
0,1,2,237,4.8,1,1,0,0,1,1,1,1,6
1,1,1,98,4.4,1,1,1,0,1,1,1,1,7
1,1,1,113,4.5,1,1,1,0,1,1,1,1,7
0.98,1,1,103,4.81,1,1,0,0,1,1,1,1,6
1,1,1,98,4.63,1,1,1,0,1,1,1,1,7
1,1,2,140,0,1,1,1,1,1,1,1,1,8
1,1,1,90,3.76,1,1,1,0,1,1,1,1,7
0.95,1,2,175,4.9,0,0,0,1,1,0,1,0,3
0.9,1,1,35,4.75,0,0,0,0,1,0,1,0,2
1,1,1,160,0,0,0,1,1,1,1,1,1,6
1,1,4,401,4.86,1,1,0,0,1,1,0,1,5
1,1,2,222,4.85,1,1,0,0,1,1,1,1,6
0.6,1,2,275,4.83,0,0,0,0,1,0,0,0,1
0.75,1,1,120,0,0,0,0,0,1,0,0,0,1
0.97,1,1,94,4.23,1,1,1,1,1,1,1,1,8
1,1,3,179,5,0,0,0,1,1,0,1,0,3
1,1,5,1029,5,0,0,1,1,1,0,1,1,5
1,1,1,91,4.98,1,1,1,1,1,1,1,1,8
1,1,5,736,5,0,0,0,0,1,0,1,0,2
0,1,1,47,4.5,0,0,0,1,1,0,0,0,2
1,1,1,189,5,0,0,1,1,1,1,1,1,6
1,1,1,186,4.78,1,1,0,0,1,1,1,1,6
1,1,1,179,4.5,1,1,0,0,1,1,1,1,6
1,1,1,100,0,1,0,0,0,1,0,0,0,2
1,1,3,255,4.76,1,1,0,0,1,1,1,1,6
1,1,1,186,4.75,1,1,1,1,1,1,1,1,8
0.92,1,2,90,4.61,0,0,0,0,1,0,1,0,2
1,1,1,50,4.45,0,0,1,1,1,0,1,1,5
1,1,1,120,0,0,0,0,1,1,0,1,0,3
1,1,1,74,4.67,1,1,0,0,1,1,0,1,5
1,1,2,100,0,1,1,1,1,1,1,1,1,8
1,1,1,111,4.48,1,1,0,0,1,1,1,1,6
1,1,4,732,4.92,0,0,0,1,1,1,1,1,5
1,1,1,76,4.8,0,0,0,0,1,0,0,0,1
1,1,6,1023,0,1,1,1,1,1,1,1,1,8
1,1,1,112,4.76,0,0,0,0,1,0,1,0,2
0,1,3,375,5,0,0,0,0,1,0,0,0,1
0.89,1,2,128,4.36,1,1,1,1,1,1,1,1,8
1,1,1,103,4.57,1,1,0,0,1,1,1,1,6
1,1,2,107,5,0,0,0,0,1,0,0,0,1
1,1,1,34,5,1,1,1,1,1,1,1,1,8
1,1,1,165,0,1,1,1,1,1,1,1,1,8
1,1,2,167,0,1,1,1,1,1,1,1,1,8
1,1,1,148,0,1,1,1,1,1,1,1,1,8
1,1,1,118,0,1,1,1,1,1,1,1,1,8
1,1,1,99,0,1,1,1,1,1,1,1,1,8
0.86,1,1,123,4.38,0,0,0,0,1,0,1,0,2
0,1,1,27,4.67,1,1,1,1,1,1,1,1,8
0,1,1,107,3,0,0,0,0,1,0,0,0,1
0,1,2,110,4.46,0,0,0,1,1,0,1,0,3
0.9,1,1,164,4.8,0,0,0,0,1,1,1,1,4
1,1,1,155,0,0,0,1,1,1,1,1,1,6
1,1,1,130,0,0,0,1,1,1,1,1,1,6
0.95,1,2,164,4.53,0,0,0,1,1,0,1,0,3
1,1,1,100,0,0,0,1,1,1,1,1,1,6
1,1,2,223,4.92,0,0,0,1,1,1,1,1,5
1,1,2,244,4.72,1,1,1,1,1,1,1,1,8
1,1,2,330,4.94,0,0,1,1,1,0,1,1,5
0.8,1,2,125,4.67,0,0,0,0,1,0,1,0,2
0.9,1,1,49,4.67,0,0,1,0,1,1,1,1,5
0.8,1,2,350,5,0,0,0,0,1,1,1,1,4
1,1,1,142,4.55,1,1,1,0,1,1,1,1,7
0.9,1,3,269,4.94,1,1,1,1,1,1,1,1,8
1,1,4,120,5,0,0,0,0,1,0,1,0,2
1,1,4,700,0,0,0,0,0,1,0,1,0,2
1,1,1,100,5,1,1,1,0,1,1,1,1,7
1,1,3,211,4.09,1,1,1,0,1,1,1,1,7
1,1,1,108,4.84,1,1,0,0,1,1,1,1,6
0.98,1,1,87,4.52,0,0,0,1,1,1,1,1,5
1,1,1,166,5,0,0,1,1,1,1,1,1,6
1,1,1,31,4.79,1,1,1,1,1,1,1,1,8
1,1,1,46,4.64,0,0,0,0,1,0,1,0,2
1,1,1,49,4.78,0,0,0,0,1,0,1,0,2
1,1,1,59,4.67,0,0,0,0,1,0,1,0,2
1,1,1,190,4.92,1,1,1,1,1,1,1,1,8
1,1,2,121,4.8,0,0,0,0,1,0,1,0,2
1,1,1,51,0,0,0,0,0,1,0,1,0,2
1,1,1,40,5,0,0,0,0,1,0,1,0,2
1,1,1,40,0,0,0,0,0,1,0,1,0,2
1,1,1,36,0,0,0,0,0,1,0,1,0,2
1,1,1,120,0,0,0,1,1,1,1,1,1,6
1,1,1,55,4.67,0,0,0,1,1,0,1,0,3
1,1,1,140,0,1,1,1,0,1,1,1,1,7
1,1,2,190,5,1,1,1,0,1,1,1,1,7
1,1,3,450,4.3,0,0,0,0,1,0,1,0,2
1,1,2,230,0,1,1,1,0,1,1,1,1,7
1,1,1,180,0,1,1,1,0,1,1,1,1,7
1,1,1,180,0,1,1,1,0,1,1,1,1,7
0,1,1,86,4.96,0,0,1,1,1,0,1,1,5
1,1,3,171,4.67,0,0,1,0,1,1,1,1,5
1,1,1,133,5,1,1,1,1,1,1,1,1,8
1,1,1,111,0,1,1,1,1,1,1,1,1,8
0,1,2,150,0,0,0,0,0,1,0,0,0,1
1,1,1,50,4.75,1,1,0,0,1,1,1,1,6
1,1,1,53,4.57,1,1,0,0,1,1,1,1,6
0.98,1,1,32,3.5,1,1,1,1,1,0,1,1,7
1,1,1,150,0,0,0,1,1,1,1,1,1,6
1,1,1,160,0,0,0,1,1,1,1,1,1,6
1,1,1,88,5,0,0,0,0,1,0,1,0,2
1,1,2,162,0,1,1,1,1,1,1,1,1,8
0.72,1,1,120,5,0,0,0,1,1,0,1,0,3
1,1,1,150,5,0,0,0,0,1,0,1,0,2
1,1,4,229,4.76,1,1,0,0,1,1,1,1,6
1,1,1,122,4.85,0,0,0,0,1,0,1,0,2
0,1,1,80,5,0,0,0,0,1,0,1,0,2
0.97,1,1,114,4.8,1,1,1,1,1,1,1,1,8
0.97,1,1,114,4.17,1,1,1,1,1,1,1,1,8
0.97,1,1,116,4.33,1,1,1,1,1,1,1,1,8
1,1,2,189,4.5,1,1,0,0,1,1,1,1,6
1,1,1,140,0,0,0,1,1,1,1,1,1,6
0,1,1,88,4.5,1,1,1,1,1,1,1,1,8
0.9,0,1,170,0,0,0,0,0,1,1,1,1,4
1,1,1,118,5,1,1,1,1,1,1,1,1,8
1,1,1,100,4.75,0,0,0,1,1,0,1,0,3
1,1,1,65,5,0,0,0,1,1,0,1,0,3
1,1,1,50,5,1,1,0,0,1,1,1,1,6
0.1,1,1,200,0,0,0,0,0,1,0,1,0,2
1,1,3,255,4.88,1,1,0,0,1,1,1,1,6
1,1,1,128,5,1,1,1,1,1,1,1,1,8
1,1,1,159,0,1,1,1,1,1,1,1,1,8
1,1,2,131,5,0,0,1,1,1,1,1,1,6
1,1,1,110,5,1,1,1,0,1,1,1,1,7
1,1,3,256,4.9,1,1,0,0,1,1,1,1,6
1,1,1,45,4.07,0,0,0,0,1,0,1,0,2
1,1,1,44,4.71,0,1,0,1,1,1,1,1,6
1,1,1,160,4.73,1,1,1,0,1,1,1,1,7
0.73,1,1,95,4.76,0,0,0,0,1,0,0,0,1
1,1,1,184,4.82,1,1,0,0,1,1,1,1,6
1,1,3,177,4.58,0,0,1,1,1,1,1,1,6
1,1,2,130,4.64,0,0,0,0,1,0,1,0,2
1,1,2,249,4.6,0,0,0,1,1,1,1,1,5
1,1,2,160,5,0,0,1,1,1,0,1,1,5
1,1,1,77,4.52,0,0,0,0,1,0,1,0,2
1,1,1,79,4.89,0,0,0,0,1,0,1,0,2
1,1,1,59,4.41,0,0,0,0,1,0,1,0,2
1,1,1,79,4.83,0,0,0,0,1,0,1,0,2
1,1,1,79,4.91,0,0,0,0,1,0,1,0,2
1,1,1,69,4.73,0,0,0,0,1,0,1,0,2
1,1,1,67,4.59,0,0,0,0,1,0,1,0,2
1,1,1,79,4.83,0,0,0,0,1,0,1,0,2
1,1,1,79,4.88,0,0,0,0,1,0,1,0,2
1,1,1,89,4.84,0,0,0,0,1,0,1,0,2
1,1,1,77,4.8,0,0,0,0,1,0,1,0,2
1,1,1,52,5,0,0,0,0,1,0,1,0,2
1,1,1,79,4.75,0,0,0,0,1,0,1,0,2
1,1,1,61,4.75,0,0,0,0,1,0,1,0,2
1,1,1,79,4.93,0,0,0,0,1,0,1,0,2
1,1,1,89,4.89,0,0,0,0,1,0,1,0,2
1,1,3,240,5,1,1,0,0,1,1,1,1,6
1,1,1,131,0,1,1,1,1,1,1,1,1,8
1,1,1,145,4,1,1,1,1,1,1,1,1,8
1,1,2,257,4.69,0,0,0,1,1,0,1,0,3
0.7,1,2,200,4.8,0,0,1,1,1,0,1,1,5
1,1,2,111,5,1,1,1,1,1,1,1,1,8
0.17,1,1,45,5,0,0,0,0,1,0,0,0,1
1,1,1,102,4.07,1,1,1,0,1,1,1,1,7
1,1,2,192,4.62,1,1,1,0,1,1,1,1,7
1,1,2,116,4.75,0,0,0,0,1,1,1,1,4
1,1,1,55,4.8,0,0,0,1,1,0,1,0,3
0,1,3,357,5,0,0,0,0,1,1,1,1,4
1,1,2,87,4.87,0,0,0,0,1,0,1,0,2
1,1,1,45,4.69,0,0,0,0,1,0,1,0,2
0.92,1,1,151,4.77,0,0,0,0,1,0,1,0,2
1,1,1,37,5,0,0,0,0,1,0,1,0,2
0.94,1,1,36,4.77,0,0,0,0,1,0,1,0,2
1,1,1,91,4.8,1,1,1,0,1,1,1,1,7
0.95,1,1,90,5,0,0,1,1,1,0,1,1,5
0.95,1,2,118,0,0,0,1,1,1,0,1,1,5
1,1,1,108,4.67,1,1,0,0,1,1,1,1,6
1,1,1,101,4.96,0,0,1,1,1,1,1,1,6
1,1,1,88,4.39,1,1,0,0,1,1,1,1,6
1,1,1,59,4.8,0,0,0,0,1,0,0,0,1
1,1,1,40,4.4,0,0,0,0,1,0,0,0,1
1,1,1,279,4.11,0,0,0,0,1,0,0,0,1
1,1,1,135,5,0,0,1,1,1,1,1,1,6
1,1,1,169,0,0,0,0,0,1,0,1,0,2
1,1,3,150,4.56,1,1,0,0,1,1,1,1,6
0,1,1,107,5,0,0,0,0,1,0,1,0,2
1,1,3,148,4.8,0,0,0,1,1,0,1,0,3
1,1,1,100,0,1,1,1,1,1,1,1,1,8
1,1,1,135,0,1,1,1,1,1,1,1,1,8
1,1,1,123,4.6,0,0,1,0,1,1,1,1,5
0,1,3,185,5,0,0,0,0,1,1,1,1,4
1,1,1,40,4.61,0,0,0,0,1,0,1,0,2
1,1,1,42,4.29,0,0,0,0,1,0,1,0,2
1,1,1,148,0,1,1,1,1,1,1,1,1,8
1,1,4,171,4.33,0,0,1,0,1,1,1,1,5
0,1,1,27,4.67,1,1,1,1,1,1,1,1,8
1,1,1,38,4.67,0,1,0,0,1,1,0,1,4
0.9,1,1,127,3.8,0,0,0,0,1,0,1,0,2
1,1,3,190,4.75,0,0,1,0,1,1,1,1,5
1,1,1,109,4.92,1,1,0,0,1,1,1,1,6
0.9,1,1,35,4.85,0,0,0,0,1,0,1,0,2
1,1,1,40,5,0,0,0,0,1,0,0,0,1
1,1,1,123,4.06,1,1,0,0,1,1,1,1,6
1,1,3,194,4.8,0,0,0,1,1,1,1,1,5
0.81,1,2,128,0,0,0,0,0,1,1,1,1,4
1,1,1,120,5,0,0,1,1,1,1,1,1,6
1,1,4,229,5,0,0,1,1,1,0,1,1,5
1,1,1,170,4.8,0,0,0,0,1,0,1,0,2
1,1,2,148,4.76,0,0,0,0,1,0,1,0,2
1,1,2,268,0,1,1,1,1,1,1,1,1,8
1,1,1,87,5,0,0,0,1,1,0,1,0,3
1,1,2,350,5,1,1,1,1,1,1,1,1,8
0.99,1,4,600,4.5,0,0,0,0,1,0,1,0,2
0,1,5,999,0,0,0,0,0,1,0,0,0,1
0.9,1,2,175,5,1,1,0,0,1,1,0,1,5
0.95,1,1,57,4.33,0,0,1,1,1,0,1,1,5
0.98,1,1,97,4.33,1,1,0,0,1,1,1,1,6
1,1,1,660,0,0,0,0,0,1,0,1,0,2
1,1,2,225,4.36,0,0,0,0,1,0,1,0,2
1,1,1,79,0,0,1,0,0,1,1,1,1,5
0.9,1,1,35,4.79,0,0,0,0,1,0,1,0,2
0,1,3,199,4.87,0,0,0,0,1,0,0,0,1
0.98,1,1,38,4.83,0,0,0,0,1,0,1,0,2
1,1,3,211,4.93,0,0,0,1,1,0,1,0,3
0,1,1,57,4.77,0,0,0,0,1,0,1,0,2
1,1,1,259,4.83,0,0,0,0,1,0,1,0,2
0.8,1,4,266,0,1,1,0,0,1,1,1,1,6
0.95,1,1,42,3.5,0,0,1,1,1,0,1,1,5
0,1,1,39,4.82,0,0,1,1,1,0,1,1,5
0.98,1,1,43,4.58,0,0,0,0,1,0,1,0,2
1,1,1,90,4.86,0,0,0,0,1,1,1,1,4
0.98,1,1,42,4.5,0,0,0,0,1,0,1,0,2
1,1,1,473,5,1,1,1,0,1,1,1,1,7
1,1,2,707,5,1,1,1,0,1,1,1,1,7
1,1,2,707,5,1,1,1,0,1,1,1,1,7
1,1,2,106,4.89,0,0,0,0,1,0,1,0,2
